"pack_id","app_id","app_title","created","app_info"
"mpi","producto","Productos de materias primas e insumos",2023-12-07T23:59:59,"Administración de productos de materias primas e insumos"
"mpi","linea","Líneas de materias primas e insumos",2023-12-07T23:59:59,"Administración de líneas de materias primas e insumos"
