"pack_id","app_id","app_title","created","app_info"
"mpi","mpi.producto.v1","Productos de materias primas e insumos",2023-12-07T23:59:59,"Administración de productos de materias primas e insumos"
"mpi","mpi.linea.v1","Líneas de materias primas e insumos",2023-12-07T23:59:59,"Administración de líneas de materias primas e insumos"
